sourceChromosome,sourceStart,sourceEnd,targetChromosome,targetStart,targetEnd,type,value
"1",62701,62702,"1",63601,63602,L,100
"1",63601,63602,"1",63701,63702,L,100
"1",63601,63602,"1",63801,63802,L,100
"1",63601,63602,"1",63901,63902,L,100
"1",61301,61302,"1",64001,64002,L,100
"1",64001,64002,"1",64101,64102,L,100
"1",64101,64102,"1",64201,64202,L,100
"1",64101,64102,"1",64301,64302,L,100
"1",64101,64102,"1",64401,64402,L,100
"1",64001,64002,"1",64501,64502,L,100
"1",64501,64502,"1",64601,64602,L,100
"1",64501,64502,"1",64701,64702,L,100
"1",64501,64502,"1",64801,64802,L,100
"1",64001,64002,"1",64901,64902,L,100
"1",64901,64902,"1",65001,65002,L,100
"1",64901,64902,"1",65101,65102,L,100
"1",64901,64902,"1",65201,65202,L,100
"1",61201,61202,"1",65301,65302,L,100
"1",65301,65302,"1",65401,65402,L,100
"1",65401,65402,"1",65501,65502,L,100
"1",65501,65502,"1",65601,65602,L,100
"1",65501,65502,"1",65701,65702,L,100
"1",65501,65502,"1",65801,65802,L,100
"1",65401,65402,"1",65901,65902,L,100
"1",65901,65902,"1",66001,66002,L,100
"1",65901,65902,"1",66101,66102,L,100
"1",65901,65902,"1",66201,66202,L,100
"1",65401,65402,"1",66301,66302,L,100
"1",66301,66302,"1",66401,66402,L,100
"1",66301,66302,"1",66501,66502,L,100
"1",66301,66302,"1",66601,66602,L,100
"1",65301,65302,"1",66701,66702,L,100
"1",66701,66702,"1",66801,66802,L,100
"1",66801,66802,"1",66901,66902,L,100
"1",66801,66802,"1",67001,67002,L,100
"1",66801,66802,"1",67101,67102,L,100
"1",66701,66702,"1",67201,67202,L,100
"1",67201,67202,"1",67301,67302,L,100
"1",67201,67202,"1",67401,67402,L,100
"1",67201,67202,"1",67501,67502,L,100
"1",66701,66702,"1",67601,67602,L,100
"1",67601,67602,"1",67701,67702,L,100
"1",67601,67602,"1",67801,67802,L,100
"1",67601,67602,"1",67901,67902,L,100
"1",65301,65302,"1",68001,68002,L,100
"1",68001,68002,"1",68101,68102,L,100
"1",68101,68102,"1",68201,68202,L,100
"1",68101,68102,"1",68301,68302,L,100
"1",68101,68102,"1",68401,68402,L,100
"1",68001,68002,"1",68501,68502,L,100
"1",68501,68502,"1",68601,68602,L,100
"1",68501,68502,"1",68701,68702,L,100
"1",68501,68502,"1",68801,68802,L,100
"1",68001,68002,"1",68901,68902,L,100
"1",68901,68902,"1",69001,69002,L,100
"1",68901,68902,"1",69101,69102,L,100
"1",68901,68902,"1",69201,69202,L,100
"1",61201,61202,"1",69301,69302,L,100
"1",69301,69302,"1",69401,69402,L,100
"1",69401,69402,"1",69501,69502,L,100
"1",69501,69502,"1",69601,69602,L,100
"1",69501,69502,"1",69701,69702,L,100
"1",69501,69502,"1",69801,69802,L,100
"1",69401,69402,"1",69901,69902,L,100
"1",69901,69902,"1",70001,70002,L,100
"1",69901,69902,"1",70101,70102,L,100
"1",69901,69902,"1",70201,70202,L,100
"1",69401,69402,"1",70301,70302,L,100
"1",70301,70302,"1",70401,70402,L,100
"1",70301,70302,"1",70501,70502,L,100
"1",70301,70302,"1",70601,70602,L,100
"1",69301,69302,"1",70701,70702,L,100
"1",70701,70702,"1",70801,70802,L,100
"1",70801,70802,"1",70901,70902,L,100
"1",70801,70802,"1",71001,71002,L,100
"1",70801,70802,"1",71101,71102,L,100
"1",70701,70702,"1",71201,71202,L,100
"1",71201,71202,"1",71301,71302,L,100
"1",71201,71202,"1",71401,71402,L,100
"1",71201,71202,"1",71501,71502,L,100
"1",70701,70702,"1",71601,71602,L,100
"1",71601,71602,"1",71701,71702,L,100
"1",71601,71602,"1",71801,71802,L,100
"1",71601,71602,"1",71901,71902,L,100
"1",69301,69302,"1",72001,72002,L,100
"1",72001,72002,"1",72101,72102,L,100
"1",72101,72102,"1",72201,72202,L,100
"1",72101,72102,"1",72301,72302,L,100
"1",72101,72102,"1",72401,72402,L,100
"1",72001,72002,"1",72501,72502,L,100
"1",72501,72502,"1",72601,72602,L,100
"1",72501,72502,"1",72701,72702,L,100
"1",72501,72502,"1",72801,72802,L,100
"1",72001,72002,"1",72901,72902,L,100
"1",72901,72902,"1",73001,73002,L,100
"1",72901,72902,"1",73101,73102,L,100
"1",72901,72902,"1",73201,73202,L,100
"1",401,402,"1",73301,73302,L,100
"1",73301,73302,"1",73401,73402,L,100
"1",73401,73402,"1",73501,73502,L,100
"1",73501,73502,"1",73601,73602,L,100
"1",73601,73602,"1",73701,73702,L,100
"1",73701,73702,"1",73801,73802,L,100
"1",73701,73702,"1",73901,73902,L,100
"1",73701,73702,"1",74001,74002,L,100
"1",73601,73602,"1",74101,74102,L,100
"1",74101,74102,"1",74201,74202,L,100
"1",74101,74102,"1",74301,74302,L,100
"1",74101,74102,"1",74401,74402,L,100
"1",73601,73602,"1",74501,74502,L,100
"1",74501,74502,"1",74601,74602,L,100
"1",74501,74502,"1",74701,74702,L,100
"1",74501,74502,"1",74801,74802,L,100
"1",73501,73502,"1",74901,74902,L,100
"1",74901,74902,"1",75001,75002,L,100
"1",75001,75002,"1",75101,75102,L,100
"1",75001,75002,"1",75201,75202,L,100
"1",75001,75002,"1",75301,75302,L,100
"1",74901,74902,"1",75401,75402,L,100
"1",75401,75402,"1",75501,75502,L,100
"1",75401,75402,"1",75601,75602,L,100
"1",75401,75402,"1",75701,75702,L,100
"1",74901,74902,"1",75801,75802,L,100
"1",75801,75802,"1",75901,75902,L,100
"1",75801,75802,"1",76001,76002,L,100
"1",75801,75802,"1",76101,76102,L,100
"1",73501,73502,"1",76201,76202,L,100
"1",76201,76202,"1",76301,76302,L,100
"1",76301,76302,"1",76401,76402,L,100
"1",76301,76302,"1",76501,76502,L,100
"1",76301,76302,"1",76601,76602,L,100
"1",76201,76202,"1",76701,76702,L,100
"1",76701,76702,"1",76801,76802,L,100
"1",76701,76702,"1",76901,76902,L,100
"1",76701,76702,"1",77001,77002,L,100
"1",76201,76202,"1",77101,77102,L,100
"1",77101,77102,"1",77201,77202,L,100
"1",77101,77102,"1",77301,77302,L,100
"1",77101,77102,"1",77401,77402,L,100
"1",73401,73402,"1",77501,77502,L,100
"1",77501,77502,"1",77601,77602,L,100
"1",77601,77602,"1",77701,77702,L,100
"1",77701,77702,"1",77801,77802,L,100
"1",77701,77702,"1",77901,77902,L,100
"1",77701,77702,"1",78001,78002,L,100
"1",77601,77602,"1",78101,78102,L,100
"1",78101,78102,"1",78201,78202,L,100
"1",78101,78102,"1",78301,78302,L,100
"1",78101,78102,"1",78401,78402,L,100
"1",77601,77602,"1",78501,78502,L,100
"1",78501,78502,"1",78601,78602,L,100
"1",78501,78502,"1",78701,78702,L,100
"1",78501,78502,"1",78801,78802,L,100
"1",77501,77502,"1",78901,78902,L,100
"1",78901,78902,"1",79001,79002,L,100
"1",79001,79002,"1",79101,79102,L,100
"1",79001,79002,"1",79201,79202,L,100
"1",79001,79002,"1",79301,79302,L,100
"1",78901,78902,"1",79401,79402,L,100
"1",79401,79402,"1",79501,79502,L,100
"1",79401,79402,"1",79601,79602,L,100
"1",79401,79402,"1",79701,79702,L,100
"1",78901,78902,"1",79801,79802,L,100
"1",79801,79802,"1",79901,79902,L,100
"1",79801,79802,"1",80001,80002,L,100
"1",79801,79802,"1",80101,80102,L,100
"1",77501,77502,"1",80201,80202,L,100
"1",80201,80202,"1",80301,80302,L,100
"1",80301,80302,"1",80401,80402,L,100
"1",80301,80302,"1",80501,80502,L,100
"1",80301,80302,"1",80601,80602,L,100
"1",80201,80202,"1",80701,80702,L,100
"1",80701,80702,"1",80801,80802,L,100
"1",80701,80702,"1",80901,80902,L,100
"1",80701,80702,"1",81001,81002,L,100
"1",80201,80202,"1",81101,81102,L,100
"1",81101,81102,"1",81201,81202,L,100
"1",81101,81102,"1",81301,81302,L,100
"1",81101,81102,"1",81401,81402,L,100
"1",73401,73402,"1",81501,81502,L,100
"1",81501,81502,"1",81601,81602,L,100
"1",81601,81602,"1",81701,81702,L,100
"1",81701,81702,"1",81801,81802,L,100
"1",81701,81702,"1",81901,81902,L,100
"1",81701,81702,"1",82001,82002,L,100
"1",81601,81602,"1",82101,82102,L,100
"1",82101,82102,"1",82201,82202,L,100
"1",82101,82102,"1",82301,82302,L,100
"1",82101,82102,"1",82401,82402,L,100
"1",81601,81602,"1",82501,82502,L,100
"1",82501,82502,"1",82601,82602,L,100
"1",82501,82502,"1",82701,82702,L,100
"1",82501,82502,"1",82801,82802,L,100
"1",81501,81502,"1",82901,82902,L,100
"1",82901,82902,"1",83001,83002,L,100
"1",83001,83002,"1",83101,83102,L,100
"1",83001,83002,"1",83201,83202,L,100
"1",83001,83002,"1",83301,83302,L,100
"1",82901,82902,"1",83401,83402,L,100
"1",83401,83402,"1",83501,83502,L,100
"1",83401,83402,"1",83601,83602,L,100
"1",83401,83402,"1",83701,83702,L,100
"1",82901,82902,"1",83801,83802,L,100
"1",83801,83802,"1",83901,83902,L,100
"1",83801,83802,"1",84001,84002,L,100
"1",83801,83802,"1",84101,84102,L,100
"1",81501,81502,"1",84201,84202,L,100
"1",84201,84202,"1",84301,84302,L,100
"1",84301,84302,"1",84401,84402,L,100
"1",84301,84302,"1",84501,84502,L,100
"1",84301,84302,"1",84601,84602,L,100
"1",84201,84202,"1",84701,84702,L,100
"1",84701,84702,"1",84801,84802,L,100
"1",84701,84702,"1",84901,84902,L,100
"1",84701,84702,"1",85001,85002,L,100
"1",84201,84202,"1",85101,85102,L,100
"1",85101,85102,"1",85201,85202,L,100
"1",85101,85102,"1",85301,85302,L,100
"1",85101,85102,"1",85401,85402,L,100
"1",73301,73302,"1",85501,85502,L,100
"1",85501,85502,"1",85601,85602,L,100
"1",85601,85602,"1",85701,85702,L,100
"1",85701,85702,"1",85801,85802,L,100
"1",85801,85802,"1",85901,85902,L,100
"1",85801,85802,"1",86001,86002,L,100
"1",85801,85802,"1",86101,86102,L,100
"1",85701,85702,"1",86201,86202,L,100
"1",86201,86202,"1",86301,86302,L,100
"1",86201,86202,"1",86401,86402,L,100
"1",86201,86202,"1",86501,86502,L,100
"1",85701,85702,"1",86601,86602,L,100
"1",86601,86602,"1",86701,86702,L,100
"1",86601,86602,"1",86801,86802,L,100
"1",86601,86602,"1",86901,86902,L,100
"1",85601,85602,"1",87001,87002,L,100
"1",87001,87002,"1",87101,87102,L,100
"1",87101,87102,"1",87201,87202,L,100
"1",87101,87102,"1",87301,87302,L,100
"1",87101,87102,"1",87401,87402,L,100
"1",87001,87002,"1",87501,87502,L,100
"1",87501,87502,"1",87601,87602,L,100
"1",87501,87502,"1",87701,87702,L,100
"1",87501,87502,"1",87801,87802,L,100
"1",87001,87002,"1",87901,87902,L,100
"1",87901,87902,"1",88001,88002,L,100
"1",87901,87902,"1",88101,88102,L,100
"1",87901,87902,"1",88201,88202,L,100
"1",85601,85602,"1",88301,88302,L,100
"1",88301,88302,"1",88401,88402,L,100
"1",88401,88402,"1",88501,88502,L,100
"1",88401,88402,"1",88601,88602,L,100
"1",88401,88402,"1",88701,88702,L,100
"1",88301,88302,"1",88801,88802,L,100
"1",88801,88802,"1",88901,88902,L,100
"1",88801,88802,"1",89001,89002,L,100
"1",88801,88802,"1",89101,89102,L,100
"1",88301,88302,"1",89201,89202,L,100
"1",89201,89202,"1",89301,89302,L,100
"1",89201,89202,"1",89401,89402,L,100
"1",89201,89202,"1",89501,89502,L,100
"1",85501,85502,"1",89601,89602,L,100
"1",89601,89602,"1",89701,89702,L,100
"1",89701,89702,"1",89801,89802,L,100
"1",89801,89802,"1",89901,89902,L,100
"1",89801,89802,"1",90001,90002,L,100
"1",89801,89802,"1",90101,90102,L,100
"1",89701,89702,"1",90201,90202,L,100
"1",90201,90202,"1",90301,90302,L,100
"1",90201,90202,"1",90401,90402,L,100
"1",90201,90202,"1",90501,90502,L,100
"1",89701,89702,"1",90601,90602,L,100
"1",90601,90602,"1",90701,90702,L,100
"1",90601,90602,"1",90801,90802,L,100
"1",90601,90602,"1",90901,90902,L,100
"1",89601,89602,"1",91001,91002,L,100
"1",91001,91002,"1",91101,91102,L,100
"1",91101,91102,"1",91201,91202,L,100
"1",91101,91102,"1",91301,91302,L,100
"1",91101,91102,"1",91401,91402,L,100
"1",91001,91002,"1",91501,91502,L,100
"1",91501,91502,"1",91601,91602,L,100
"1",91501,91502,"1",91701,91702,L,100
"1",91501,91502,"1",91801,91802,L,100
"1",91001,91002,"1",91901,91902,L,100
"1",91901,91902,"1",92001,92002,L,100
"1",91901,91902,"1",92101,92102,L,100
"1",91901,91902,"1",92201,92202,L,100
"1",89601,89602,"1",92301,92302,L,100
"1",92301,92302,"1",92401,92402,L,100
"1",92401,92402,"1",92501,92502,L,100
"1",92401,92402,"1",92601,92602,L,100
"1",92401,92402,"1",92701,92702,L,100
"1",92301,92302,"1",92801,92802,L,100
"1",92801,92802,"1",92901,92902,L,100
"1",92801,92802,"1",93001,93002,L,100
"1",92801,92802,"1",93101,93102,L,100
"1",92301,92302,"1",93201,93202,L,100
"1",93201,93202,"1",93301,93302,L,100
"1",93201,93202,"1",93401,93402,L,100
"1",93201,93202,"1",93501,93502,L,100
"1",85501,85502,"1",93601,93602,L,100
"1",93601,93602,"1",93701,93702,L,100
"1",93701,93702,"1",93801,93802,L,100
"1",93801,93802,"1",93901,93902,L,100
"1",93801,93802,"1",94001,94002,L,100
"1",93801,93802,"1",94101,94102,L,100
"1",93701,93702,"1",94201,94202,L,100
"1",94201,94202,"1",94301,94302,L,100
"1",94201,94202,"1",94401,94402,L,100
"1",94201,94202,"1",94501,94502,L,100
"1",93701,93702,"1",94601,94602,L,100
"1",94601,94602,"1",94701,94702,L,100
"1",94601,94602,"1",94801,94802,L,100
"1",94601,94602,"1",94901,94902,L,100
"1",93601,93602,"1",95001,95002,L,100
"1",95001,95002,"1",95101,95102,L,100
"1",95101,95102,"1",95201,95202,L,100
"1",95101,95102,"1",95301,95302,L,100
"1",95101,95102,"1",95401,95402,L,100
"1",95001,95002,"1",95501,95502,L,100
"1",95501,95502,"1",95601,95602,L,100
"1",95501,95502,"1",95701,95702,L,100
"1",95501,95502,"1",95801,95802,L,100
"1",95001,95002,"1",95901,95902,L,100
"1",95901,95902,"1",96001,96002,L,100
"1",95901,95902,"1",96101,96102,L,100
"1",95901,95902,"1",96201,96202,L,100
"1",93601,93602,"1",96301,96302,L,100
"1",96301,96302,"1",96401,96402,L,100
"1",96401,96402,"1",96501,96502,L,100
"1",96401,96402,"1",96601,96602,L,100
"1",96401,96402,"1",96701,96702,L,100
"1",96301,96302,"1",96801,96802,L,100
"1",96801,96802,"1",96901,96902,L,100
"1",96801,96802,"1",97001,97002,L,100
"1",96801,96802,"1",97101,97102,L,100
"1",96301,96302,"1",97201,97202,L,100
"1",97201,97202,"1",97301,97302,L,100
"1",97201,97202,"1",97401,97402,L,100
"1",97201,97202,"1",97501,97502,L,100
"1",73301,73302,"1",97601,97602,L,100
"1",97601,97602,"1",97701,97702,L,100
"1",97701,97702,"1",97801,97802,L,100
"1",97801,97802,"1",97901,97902,L,100
"1",97901,97902,"1",98001,98002,L,100
"1",97901,97902,"1",98101,98102,L,100
"1",97901,97902,"1",98201,98202,L,100
"1",97801,97802,"1",98301,98302,L,100
"1",98301,98302,"1",98401,98402,L,100
"1",98301,98302,"1",98501,98502,L,100
"1",98301,98302,"1",98601,98602,L,100
"1",97801,97802,"1",98701,98702,L,100
"1",98701,98702,"1",98801,98802,L,100
"1",98701,98702,"1",98901,98902,L,100
"1",98701,98702,"1",99001,99002,L,100
"1",97701,97702,"1",99101,99102,L,100
"1",99101,99102,"1",99201,99202,L,100
"1",99201,99202,"1",99301,99302,L,100
"1",99201,99202,"1",99401,99402,L,100
"1",99201,99202,"1",99501,99502,L,100
"1",99101,99102,"1",99601,99602,L,100
"1",99601,99602,"1",99701,99702,L,100
"1",99601,99602,"1",99801,99802,L,100
"1",99601,99602,"1",99901,99902,L,100
"1",99101,99102,"1",100001,100002,L,100
"1",100001,100002,"1",100101,100102,L,100
"1",100001,100002,"1",100201,100202,L,100
"1",100001,100002,"1",100301,100302,L,100
"1",97701,97702,"1",100401,100402,L,100
"1",100401,100402,"1",100501,100502,L,100
"1",100501,100502,"1",100601,100602,L,100
"1",100501,100502,"1",100701,100702,L,100
"1",100501,100502,"1",100801,100802,L,100
"1",100401,100402,"1",100901,100902,L,100
"1",100901,100902,"1",101001,101002,L,100
"1",100901,100902,"1",101101,101102,L,100
"1",100901,100902,"1",101201,101202,L,100
"1",100401,100402,"1",101301,101302,L,100
"1",101301,101302,"1",101401,101402,L,100
"1",101301,101302,"1",101501,101502,L,100
"1",101301,101302,"1",101601,101602,L,100
"1",97601,97602,"1",101701,101702,L,100
"1",101701,101702,"1",101801,101802,L,100
"1",101801,101802,"1",101901,101902,L,100
"1",101901,101902,"1",102001,102002,L,100
"1",101901,101902,"1",102101,102102,L,100
"1",101901,101902,"1",102201,102202,L,100
"1",101801,101802,"1",102301,102302,L,100
"1",102301,102302,"1",102401,102402,L,100
"1",102301,102302,"1",102501,102502,L,100
"1",102301,102302,"1",102601,102602,L,100
"1",101801,101802,"1",102701,102702,L,100
"1",102701,102702,"1",102801,102802,L,100
"1",102701,102702,"1",102901,102902,L,100
"1",102701,102702,"1",103001,103002,L,100
"1",101701,101702,"1",103101,103102,L,100
"1",103101,103102,"1",103201,103202,L,100
"1",103201,103202,"1",103301,103302,L,100
"1",103201,103202,"1",103401,103402,L,100
"1",103201,103202,"1",103501,103502,L,100
"1",103101,103102,"1",103601,103602,L,100
"1",103601,103602,"1",103701,103702,L,100
"1",103601,103602,"1",103801,103802,L,100
"1",103601,103602,"1",103901,103902,L,100
"1",103101,103102,"1",104001,104002,L,100
"1",104001,104002,"1",104101,104102,L,100
"1",104001,104002,"1",104201,104202,L,100
"1",104001,104002,"1",104301,104302,L,100
"1",101701,101702,"1",104401,104402,L,100
"1",104401,104402,"1",104501,104502,L,100
"1",104501,104502,"1",104601,104602,L,100
"1",104501,104502,"1",104701,104702,L,100
"1",104501,104502,"1",104801,104802,L,100
"1",104401,104402,"1",104901,104902,L,100
"1",104901,104902,"1",105001,105002,L,100
"1",104901,104902,"1",105101,105102,L,100
"1",104901,104902,"1",105201,105202,L,100
"1",104401,104402,"1",105301,105302,L,100
"1",105301,105302,"1",105401,105402,L,100
"1",105301,105302,"1",105501,105502,L,100
"1",105301,105302,"1",105601,105602,L,100
"1",97601,97602,"1",105701,105702,L,100
"1",105701,105702,"1",105801,105802,L,100
"1",105801,105802,"1",105901,105902,L,100
"1",105901,105902,"1",106001,106002,L,100
"1",105901,105902,"1",106101,106102,L,100
"1",105901,105902,"1",106201,106202,L,100
"1",105801,105802,"1",106301,106302,L,100
"1",106301,106302,"1",106401,106402,L,100
"1",106301,106302,"1",106501,106502,L,100
"1",106301,106302,"1",106601,106602,L,100
"1",105801,105802,"1",106701,106702,L,100
"1",106701,106702,"1",106801,106802,L,100
"1",106701,106702,"1",106901,106902,L,100
"1",106701,106702,"1",107001,107002,L,100
"1",105701,105702,"1",107101,107102,L,100
"1",107101,107102,"1",107201,107202,L,100
"1",107201,107202,"1",107301,107302,L,100
"1",107201,107202,"1",107401,107402,L,100
"1",107201,107202,"1",107501,107502,L,100
"1",107101,107102,"1",107601,107602,L,100
"1",107601,107602,"1",107701,107702,L,100
"1",107601,107602,"1",107801,107802,L,100
"1",107601,107602,"1",107901,107902,L,100
"1",107101,107102,"1",108001,108002,L,100
"1",108001,108002,"1",108101,108102,L,100
"1",108001,108002,"1",108201,108202,L,100
"1",108001,108002,"1",108301,108302,L,100
"1",105701,105702,"1",108401,108402,L,100
"1",108401,108402,"1",108501,108502,L,100
"1",108501,108502,"1",108601,108602,L,100
"1",108501,108502,"1",108701,108702,L,100
"1",108501,108502,"1",108801,108802,L,100
"1",108401,108402,"1",108901,108902,L,100
"1",108901,108902,"1",109001,109002,L,100
"1",108901,108902,"1",109101,109102,L,100
"1",108901,108902,"1",109201,109202,L,100
"1",108401,108402,"1",109301,109302,L,100
"1",109301,109302,"1",109401,109402,L,100
"1",109301,109302,"1",109501,109502,L,100
"1",109301,109302,"1",109601,109602,L,100
"1",301,302,"1",109701,109702,L,100
"1",109701,109702,"1",109801,109802,L,100
"1",109801,109802,"1",109901,109902,L,100
"1",109901,109902,"1",110001,110002,L,100
"1",110001,110002,"1",110101,110102,L,100
"1",110101,110102,"1",110201,110202,L,100
"1",110201,110202,"1",110301,110302,L,100
"1",110201,110202,"1",110401,110402,L,100
"1",110201,110202,"1",110501,110502,L,100
"1",110101,110102,"1",110601,110602,L,100
"1",110601,110602,"1",110701,110702,L,100
"1",110601,110602,"1",110801,110802,L,100
"1",110601,110602,"1",110901,110902,L,100
"1",110101,110102,"1",111001,111002,L,100
"1",111001,111002,"1",111101,111102,L,100
"1",111001,111002,"1",111201,111202,L,100
"1",111001,111002,"1",111301,111302,L,100
"1",110001,110002,"1",111401,111402,L,100
"1",111401,111402,"1",111501,111502,L,100
"1",111501,111502,"1",111601,111602,L,100
"1",111501,111502,"1",111701,111702,L,100
"1",111501,111502,"1",111801,111802,L,100
"1",111401,111402,"1",111901,111902,L,100
"1",111901,111902,"1",112001,112002,L,100
"1",111901,111902,"1",112101,112102,L,100
"1",111901,111902,"1",112201,112202,L,100
"1",111401,111402,"1",112301,112302,L,100
"1",112301,112302,"1",112401,112402,L,100
"1",112301,112302,"1",112501,112502,L,100
"1",112301,112302,"1",112601,112602,L,100
"1",110001,110002,"1",112701,112702,L,100
"1",112701,112702,"1",112801,112802,L,100
"1",112801,112802,"1",112901,112902,L,100
"1",112801,112802,"1",113001,113002,L,100
"1",112801,112802,"1",113101,113102,L,100
"1",112701,112702,"1",113201,113202,L,100
"1",113201,113202,"1",113301,113302,L,100
"1",113201,113202,"1",113401,113402,L,100
"1",113201,113202,"1",113501,113502,L,100
"1",112701,112702,"1",113601,113602,L,100
"1",113601,113602,"1",113701,113702,L,100
"1",113601,113602,"1",113801,113802,L,100
"1",113601,113602,"1",113901,113902,L,100
"1",109901,109902,"1",114001,114002,L,100
"1",114001,114002,"1",114101,114102,L,100
"1",114101,114102,"1",114201,114202,L,100
"1",114201,114202,"1",114301,114302,L,100
"1",114201,114202,"1",114401,114402,L,100
"1",114201,114202,"1",114501,114502,L,100
"1",114101,114102,"1",114601,114602,L,100
"1",114601,114602,"1",114701,114702,L,100
"1",114601,114602,"1",114801,114802,L,100
"1",114601,114602,"1",114901,114902,L,100
"1",114101,114102,"1",115001,115002,L,100
"1",115001,115002,"1",115101,115102,L,100
"1",115001,115002,"1",115201,115202,L,100
"1",115001,115002,"1",115301,115302,L,100
"1",114001,114002,"1",115401,115402,L,100
"1",115401,115402,"1",115501,115502,L,100
"1",115501,115502,"1",115601,115602,L,100
"1",115501,115502,"1",115701,115702,L,100
"1",115501,115502,"1",115801,115802,L,100
"1",115401,115402,"1",115901,115902,L,100
"1",115901,115902,"1",116001,116002,L,100
"1",115901,115902,"1",116101,116102,L,100
"1",115901,115902,"1",116201,116202,L,100
"1",115401,115402,"1",116301,116302,L,100
"1",116301,116302,"1",116401,116402,L,100
"1",116301,116302,"1",116501,116502,L,100
"1",116301,116302,"1",116601,116602,L,100
"1",114001,114002,"1",116701,116702,L,100
"1",116701,116702,"1",116801,116802,L,100
"1",116801,116802,"1",116901,116902,L,100
"1",116801,116802,"1",117001,117002,L,100
"1",116801,116802,"1",117101,117102,L,100
"1",116701,116702,"1",117201,117202,L,100
"1",117201,117202,"1",117301,117302,L,100
"1",117201,117202,"1",117401,117402,L,100
"1",117201,117202,"1",117501,117502,L,100
"1",116701,116702,"1",117601,117602,L,100
"1",117601,117602,"1",117701,117702,L,100
